steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss	cumulative_steps	n_updates	rlen
35138	476	71.76802229881287	66.0	66.0	0.0	66.0	66.0	-3.587108	0.898956038756296	35138	34639	35138
35202	477	71.87812852859497	66.0	66.0	0.0	66.0	66.0	-3.48901	0.8951431613275781	35202	34703	35202
35258	478	71.97293186187744	66.0	66.0	0.0	66.0	66.0	-3.9187539	0.8329524526093155	35258	34759	35258
35303	479	72.05030655860901	66.0	66.0	0.0	66.0	66.0	-3.5743575	0.8472891511814669	35303	34804	35303
35359	480	72.3925552368164	-1000.0	-1000.0	0.0	-1000.0	-1000.0	-2.9441605	1.1786090759001673	35359	34860	35359
35419	481	72.49479079246521	66.0	66.0	0.0	66.0	66.0	-3.7292664	1.003545842813328	35419	34920	35419
35473	482	72.58747506141663	66.0	66.0	0.0	66.0	66.0	-3.0800002	0.9935210357792675	35473	34974	35473
35519	483	72.66771101951599	66.0	66.0	0.0	66.0	66.0	-3.2471888	1.1559469070192427	35519	35020	35519
35562	484	72.74295425415039	66.0	66.0	0.0	66.0	66.0	-2.7746394	1.2242514500953257	35562	35063	35562
35609	485	72.83682179450989	66.0	66.0	0.0	66.0	66.0	-2.4097524	1.1181310178991408	35609	35110	35609
35657	486	72.92165660858154	66.0	66.0	0.0	66.0	66.0	-2.7330964	0.88468208193779	35657	35158	35657
35707	487	73.00690484046936	66.0	66.0	0.0	66.0	66.0	-3.2030263	0.8590519355796278	35707	35208	35707
35761	488	73.09937739372253	66.0	66.0	0.0	66.0	66.0	-3.3915198	0.9591257955320179	35761	35262	35761
35823	489	73.20262002944946	66.0	66.0	0.0	66.0	66.0	-3.0160258	0.9922009989991785	35823	35324	35823
35866	490	73.27615571022034	66.0	66.0	0.0	66.0	66.0	-2.7058606	1.0646012959815563	35866	35367	35866
35909	491	73.35001349449158	66.0	66.0	0.0	66.0	66.0	-3.481874	0.8460610423330217	35909	35410	35909
35952	492	73.42387747764587	66.0	66.0	0.0	66.0	66.0	-3.2080367	0.7730416449625045	35952	35453	35952
36007	493	73.51805400848389	66.0	66.0	0.0	66.0	66.0	-3.4179893	1.0920091727934778	36007	35508	36007
36069	494	73.62304663658142	66.0	66.0	0.0	66.0	66.0	-2.869549	1.092242147717625	36069	35570	36069
36118	495	73.70603442192078	66.0	66.0	0.0	66.0	66.0	-3.1102319	1.0084049942903222	36118	35619	36118
36161	496	73.78160190582275	66.0	66.0	0.0	66.0	66.0	-3.525353	0.7926578542683274	36161	35662	36161
36209	497	73.86953854560852	66.0	66.0	0.0	66.0	66.0	-3.2006426	1.0328770571760832	36209	35710	36209
36252	498	73.9468286037445	66.0	66.0	0.0	66.0	66.0	-3.2732284	0.9584831636259332	36252	35753	36252
36308	499	74.04364037513733	66.0	66.0	0.0	66.0	66.0	-2.5186682	1.1812798656104133	36308	35809	36308
36362	500	74.14010262489319	66.0	66.0	0.0	66.0	66.0	-2.963271	1.3706607658276335	36362	35863	36362
36429	501	74.25101709365845	66.0	66.0	0.0	66.0	66.0	-2.8399959	0.9832080746302381	36429	35930	36429
36473	502	74.32847499847412	66.0	66.0	0.0	66.0	66.0	-2.9955816	0.994767377730459	36473	35974	36473
36516	503	74.40395474433899	66.0	66.0	0.0	66.0	66.0	-2.9946887	0.7850863929186016	36516	36017	36516
36557	504	74.47646307945251	66.0	66.0	0.0	66.0	66.0	-2.845994	0.9690895926067605	36557	36058	36557
36602	505	74.55431818962097	66.0	66.0	0.0	66.0	66.0	-3.3088787	1.0830559126287698	36602	36103	36602
36662	506	74.65529012680054	66.0	66.0	0.0	66.0	66.0	-2.372488	0.9786007194407285	36662	36163	36662
36718	507	74.75058102607727	66.0	66.0	0.0	66.0	66.0	-3.1037266	1.0640979367820547	36718	36219	36718
36768	508	74.84307765960693	66.0	66.0	0.0	66.0	66.0	-3.0241475	1.159767935485579	36768	36269	36768
36834	509	74.957590341568	66.0	66.0	0.0	66.0	66.0	-2.695225	1.038484218865633	36834	36335	36834
36898	510	75.06510591506958	66.0	66.0	0.0	66.0	66.0	-2.5069106	1.0736364879924805	36898	36399	36898
36937	511	75.13966369628906	66.0	66.0	0.0	66.0	66.0	-2.3464587	0.9902897040639073	36937	36438	36937
36984	512	75.22219252586365	66.0	66.0	0.0	66.0	66.0	-2.4081612	0.9506232063286006	36984	36485	36984
37023	513	75.29167604446411	66.0	66.0	0.0	66.0	66.0	-3.1904986	0.7529486700799316	37023	36524	37023
37070	514	75.37187623977661	66.0	66.0	0.0	66.0	66.0	-2.887356	0.7045364729035646	37070	36571	37070
37116	515	75.45151495933533	66.0	66.0	0.0	66.0	66.0	-2.7400408	0.7161760482657701	37116	36617	37116
37157	516	75.52412414550781	66.0	66.0	0.0	66.0	66.0	-2.4634292	0.7566867919825018	37157	36658	37157
37220	517	75.62954306602478	66.0	66.0	0.0	66.0	66.0	-2.2302878	0.924252001568675	37220	36721	37220
37272	518	75.71841883659363	66.0	66.0	0.0	66.0	66.0	-2.2592812	1.1049859341327102	37272	36773	37272
37321	519	75.81090021133423	66.0	66.0	0.0	66.0	66.0	-2.7812173	1.0502300807554275	37321	36822	37321
37379	520	75.91219735145569	66.0	66.0	0.0	66.0	66.0	-2.1747358	1.0217378286737948	37379	36880	37379
37428	521	75.99682092666626	66.0	66.0	0.0	66.0	66.0	-2.3463569	1.3024202179722488	37428	36929	37428
37469	522	76.06833267211914	66.0	66.0	0.0	66.0	66.0	-2.6233904	1.5057930305972695	37469	36970	37469
37520	523	76.15955543518066	66.0	66.0	0.0	66.0	66.0	-3.0105162	1.2155700981616975	37520	37021	37520
37566	524	76.23829412460327	66.0	66.0	0.0	66.0	66.0	-2.77177	0.8406002418324351	37566	37067	37566
37614	525	76.31909441947937	66.0	66.0	0.0	66.0	66.0	-2.4673967	0.9200183433294297	37614	37115	37614
37657	526	76.39276909828186	66.0	66.0	0.0	66.0	66.0	-2.5568466	1.043003571368754	37657	37158	37657
37706	527	76.4835774898529	66.0	66.0	0.0	66.0	66.0	-2.5228558	0.8089167981222272	37706	37207	37706
37751	528	76.56036758422852	66.0	66.0	0.0	66.0	66.0	-2.3691123	0.9629074143245816	37751	37252	37751
37815	529	76.67009401321411	66.0	66.0	0.0	66.0	66.0	-2.3162615	1.249964053882286	37815	37316	37815
37867	530	76.76397585868835	66.0	66.0	0.0	66.0	66.0	-2.7631981	1.09593722704798	37867	37368	37867
37931	531	76.87302756309509	66.0	66.0	0.0	66.0	66.0	-2.7754414	1.0839943621028214	37931	37432	37931
37976	532	76.95212507247925	66.0	66.0	0.0	66.0	66.0	-2.7357812	0.9477495991531759	37976	37477	37976
38033	533	77.04962182044983	66.0	66.0	0.0	66.0	66.0	-2.5500553	0.8507434227410704	38033	37534	38033
38094	534	77.15681076049805	66.0	66.0	0.0	66.0	66.0	-2.8756807	0.9482378496881574	38094	37595	38094
38137	535	77.23158574104309	66.0	66.0	0.0	66.0	66.0	-2.4509885	0.8419711456960067	38137	37638	38137
38178	536	77.30422520637512	66.0	66.0	0.0	66.0	66.0	-2.695861	0.8776963915815577	38178	37679	38178
38219	537	77.3820321559906	66.0	66.0	0.0	66.0	66.0	-2.7132516	0.8168554282747209	38219	37720	38219
38279	538	77.48734664916992	66.0	66.0	0.0	66.0	66.0	-3.132083	0.9292930298205465	38279	37780	38279
38327	539	77.5688259601593	66.0	66.0	0.0	66.0	66.0	-2.9554307	0.917851238232106	38327	37828	38327
38381	540	77.66049098968506	66.0	66.0	0.0	66.0	66.0	-3.0272298	0.9578772694803774	38381	37882	38381
38434	541	77.75129985809326	66.0	66.0	0.0	66.0	66.0	-2.6337092	1.3141617738083005	38434	37935	38434
38484	542	77.83647561073303	66.0	66.0	0.0	66.0	66.0	-2.7910812	1.2560471468232572	38484	37985	38484
38540	543	77.930091381073	66.0	66.0	0.0	66.0	66.0	-2.9945507	1.12283276819624	38540	38041	38540
38587	544	78.01301884651184	66.0	66.0	0.0	66.0	66.0	-3.1267788	1.3689074222790076	38587	38088	38587
38641	545	78.10959243774414	66.0	66.0	0.0	66.0	66.0	-3.3124163	1.2723915546620264	38641	38142	38641
38689	546	78.19711899757385	66.0	66.0	0.0	66.0	66.0	-3.2813363	0.8755639221891761	38689	38190	38689
38765	547	78.32123517990112	66.0	66.0	0.0	66.0	66.0	-2.676956	1.1128128707502036	38765	38266	38765
38852	548	78.46293902397156	66.0	66.0	0.0	66.0	66.0	-2.699559	0.9714734587911517	38852	38353	38852
38908	549	78.56193923950195	66.0	66.0	0.0	66.0	66.0	-3.0582104	0.9256000085361302	38908	38409	38908
38952	550	78.64326357841492	66.0	66.0	0.0	66.0	66.0	-2.2301815	0.9305290548317134	38952	38453	38952
38995	551	78.72040915489197	66.0	66.0	0.0	66.0	66.0	-3.1336377	0.950022020121105	38995	38496	38995
39032	552	78.78631949424744	66.0	66.0	0.0	66.0	66.0	-2.889012	1.1080752567527816	39032	38533	39032
39086	553	78.87872409820557	66.0	66.0	0.0	66.0	66.0	-2.6258173	1.1119846254820005	39086	38587	39086
39134	554	78.96669411659241	66.0	66.0	0.0	66.0	66.0	-2.8736045	1.2335346701089294	39134	38635	39134
39183	555	79.05376696586609	66.0	66.0	0.0	66.0	66.0	-2.8173816	1.1674223011452705	39183	38684	39183
39226	556	79.12782144546509	66.0	66.0	0.0	66.0	66.0	-2.5540874	1.0734859908372163	39226	38727	39226
39288	557	79.22981905937195	66.0	66.0	0.0	66.0	66.0	-2.52963	1.0906226740218699	39288	38789	39288
39340	558	79.31704878807068	66.0	66.0	0.0	66.0	66.0	-2.8492744	1.169437597580254	39340	38841	39340
39400	559	79.42135095596313	66.0	66.0	0.0	66.0	66.0	-2.9041874	1.2500717194657773	39400	38901	39400
39458	560	79.51849269866943	66.0	66.0	0.0	66.0	66.0	-2.5921226	1.0205228943936526	39458	38959	39458
39519	561	79.62141156196594	66.0	66.0	0.0	66.0	66.0	-2.71046	1.2521082259714604	39519	39020	39519
39564	562	79.70029401779175	66.0	66.0	0.0	66.0	66.0	-2.531809	1.4578212233819068	39564	39065	39564
39613	563	79.78339910507202	66.0	66.0	0.0	66.0	66.0	-2.541701	1.2050461411383002	39613	39114	39613
39657	564	79.85957479476929	66.0	66.0	0.0	66.0	66.0	-2.7253735	0.9599342223163694	39657	39158	39657
39728	565	79.9753930568695	66.0	66.0	0.0	66.0	66.0	-2.3670483	0.8658747398294508	39728	39229	39728
39773	566	80.05364537239075	66.0	66.0	0.0	66.0	66.0	-2.9612901	1.02606803111732	39773	39274	39773
39831	567	80.14982295036316	66.0	66.0	0.0	66.0	66.0	-3.0335536	1.218479058360681	39831	39332	39831
39891	568	80.24825191497803	66.0	66.0	0.0	66.0	66.0	-2.1887197	1.1446276562754065	39891	39392	39891
39953	569	80.35166621208191	66.0	66.0	0.0	66.0	66.0	-3.0375953	1.116039238786325	39953	39454	39953
39998	570	80.43267440795898	66.0	66.0	0.0	66.0	66.0	-2.8630493	1.2017289973050356	39998	39499	39998
40043	571	80.50966477394104	66.0	66.0	0.0	66.0	66.0	-2.8882678	1.1062958105094731	40043	39544	40043
40101	572	80.6057345867157	66.0	66.0	0.0	66.0	66.0	-3.2198324	1.0864987769071013	40101	39602	40101
40153	573	80.69468426704407	66.0	66.0	0.0	66.0	66.0	-2.4710727	1.0502309195883572	40153	39654	40153
40196	574	80.76852107048035	66.0	66.0	0.0	66.0	66.0	-2.7005649	0.8880303161405027	40196	39697	40196
40254	575	80.86471199989319	66.0	66.0	0.0	66.0	66.0	-2.3178473	1.0700201528333126	40254	39755	40254
40298	576	80.9399425983429	66.0	66.0	0.0	66.0	66.0	-1.8976392	1.3323535723704845	40298	39799	40298
40337	577	81.00933146476746	66.0	66.0	0.0	66.0	66.0	-2.773501	1.143707106364891	40337	39838	40337
40395	578	81.10568022727966	66.0	66.0	0.0	66.0	66.0	-1.9365176	1.03063433887437	40395	39896	40395
40446	579	81.1957004070282	66.0	66.0	0.0	66.0	66.0	-2.4670434	1.0533376261871308	40446	39947	40446
40491	580	81.27369046211243	66.0	66.0	0.0	66.0	66.0	-2.3692427	0.8385717745963484	40491	39992	40491
40534	581	81.3490698337555	66.0	66.0	0.0	66.0	66.0	-2.519149	0.7372316835448146	40534	40035	40534
40580	582	81.42761874198914	66.0	66.0	0.0	66.0	66.0	-2.0566204	0.7874244199506939	40580	40081	40580
40625	583	81.50622987747192	66.0	66.0	0.0	66.0	66.0	-2.6184633	0.7932926968391985	40625	40126	40625
40662	584	81.57247877120972	66.0	66.0	0.0	66.0	66.0	-2.4988863	0.9876332724187523	40662	40163	40662
40712	585	81.6590850353241	66.0	66.0	0.0	66.0	66.0	-2.2548413	1.4088213925156743	40712	40213	40712
40776	586	81.76480793952942	66.0	66.0	0.0	66.0	66.0	-2.2554488	1.1344207552541048	40776	40277	40776
40824	587	81.84607291221619	66.0	66.0	0.0	66.0	66.0	-1.7226838	1.1344245579233394	40824	40325	40824
40874	588	81.93401384353638	66.0	66.0	0.0	66.0	66.0	-2.3546956	1.2606016637803987	40874	40375	40874
40926	589	82.0232286453247	66.0	66.0	0.0	66.0	66.0	-2.0755126	1.0325383509509265	40926	40427	40926
40981	590	82.11451029777527	66.0	66.0	0.0	66.0	66.0	-2.2964115	1.205004064552486	40981	40482	40981
41039	591	82.20890164375305	66.0	66.0	0.0	66.0	66.0	-2.2487876	1.0377523709088563	41039	40540	41039
41082	592	82.28424215316772	66.0	66.0	0.0	66.0	66.0	-2.5264544	0.9548070038296282	41082	40583	41082
41138	593	82.38217425346375	66.0	66.0	0.0	66.0	66.0	-2.030857	1.1347439484577626	41138	40639	41138
41202	594	82.49017429351807	66.0	66.0	0.0	66.0	66.0	-2.2378	1.011150317946449	41202	40703	41202
41284	595	82.63412833213806	66.0	66.0	0.0	66.0	66.0	-1.8197805	1.131541480459273	41284	40785	41284
41335	596	82.72328758239746	66.0	66.0	0.0	66.0	66.0	-2.7222173	1.2892294046655297	41335	40836	41335
41381	597	82.80224537849426	66.0	66.0	0.0	66.0	66.0	-2.1666794	1.0979708539461717	41381	40882	41381
41425	598	82.87721562385559	66.0	66.0	0.0	66.0	66.0	-2.6010313	1.134481925969012	41425	40926	41425
41479	599	82.97105479240417	66.0	66.0	0.0	66.0	66.0	-2.6787887	1.0868442802503706	41479	40980	41479
41532	600	83.06375908851624	66.0	66.0	0.0	66.0	66.0	-2.5980084	0.9210068135336041	41532	41033	41532
41586	601	83.15629363059998	66.0	66.0	0.0	66.0	66.0	-2.338377	0.993595786234364	41586	41087	41586
41637	602	83.24527072906494	66.0	66.0	0.0	66.0	66.0	-3.2073784	1.0518764943722636	41637	41138	41637
41693	603	83.34116911888123	66.0	66.0	0.0	66.0	66.0	-2.8791304	1.0293625797331334	41693	41194	41693
41732	604	83.41059398651123	66.0	66.0	0.0	66.0	66.0	-2.5158226	1.2781281446665524	41732	41233	41732
41784	605	83.49769520759583	66.0	66.0	0.0	66.0	66.0	-2.4114468	1.5051700561586767	41784	41285	41784
41828	606	83.57282519340515	66.0	66.0	0.0	66.0	66.0	-3.1636105	1.2404828481376171	41828	41329	41828
41879	607	83.66160178184509	66.0	66.0	0.0	66.0	66.0	-2.7919135	0.9958325528819114	41879	41380	41879
41926	608	83.7419810295105	66.0	66.0	0.0	66.0	66.0	-3.1528587	1.1575302525795996	41926	41427	41926
41988	609	83.84362459182739	66.0	66.0	0.0	66.0	66.0	-3.5331042	1.1359964585117996	41988	41489	41988
42052	610	84.19841504096985	-1000.0	-1000.0	0.0	-1000.0	-1000.0	-3.1395614	1.2191922530531882	42052	41553	42052
42107	611	84.29214072227478	66.0	66.0	0.0	66.0	66.0	-2.7682688	1.18136643178761	42107	41608	42107
42144	612	84.35769939422607	66.0	66.0	0.0	66.0	66.0	-2.8928926	1.08957132415846	42144	41645	42144
42188	613	84.43449115753174	66.0	66.0	0.0	66.0	66.0	-2.4746017	1.1079347757715732	42188	41689	42188
42237	614	84.51756525039673	66.0	66.0	0.0	66.0	66.0	-2.9223883	1.327515999181196	42237	41738	42237
42305	615	84.63273787498474	66.0	66.0	0.0	66.0	66.0	-2.3473985	1.3886459455825388	42305	41806	42305
42350	616	84.71118974685669	66.0	66.0	0.0	66.0	66.0	-3.0059614	1.3464006992895157	42350	41851	42350
42413	617	84.8169219493866	66.0	66.0	0.0	66.0	66.0	-2.513914	0.9957552368659526	42413	41914	42413
42467	618	84.90894150733948	66.0	66.0	0.0	66.0	66.0	-3.0146866	1.0712305592605844	42467	41968	42467
42510	619	84.98388934135437	66.0	66.0	0.0	66.0	66.0	-2.8730943	0.9802772984700278	42510	42011	42510
42557	620	85.0660765171051	66.0	66.0	0.0	66.0	66.0	-2.291523	1.3190956076420843	42557	42058	42557
42619	621	85.17228937149048	66.0	66.0	0.0	66.0	66.0	-2.9394624	0.9997299890778959	42619	42120	42619
42662	622	85.24887084960938	66.0	66.0	0.0	66.0	66.0	-2.974306	0.8963955789804459	42662	42163	42662
42712	623	85.33398103713989	66.0	66.0	0.0	66.0	66.0	-2.6234908	1.2825246392469853	42712	42213	42712
42757	624	85.41103386878967	66.0	66.0	0.0	66.0	66.0	-2.8517518	1.4206452891230583	42757	42258	42757
42802	625	85.4923038482666	66.0	66.0	0.0	66.0	66.0	-2.447474	1.1293699771910906	42802	42303	42802
42850	626	85.57619071006775	66.0	66.0	0.0	66.0	66.0	-2.8246074	0.996450597429648	42850	42351	42850
42894	627	85.65290212631226	66.0	66.0	0.0	66.0	66.0	-2.9611108	1.2102169729582966	42894	42395	42894
42970	628	85.77910017967224	66.0	66.0	0.0	66.0	66.0	-2.757093	1.094578447965905	42970	42471	42970
43013	629	85.85576367378235	66.0	66.0	0.0	66.0	66.0	-3.0047479	0.7871414699777961	43013	42514	43013
43063	630	85.94183206558228	66.0	66.0	0.0	66.0	66.0	-2.7555761	0.8533880624640733	43063	42564	43063
43128	631	86.0483865737915	66.0	66.0	0.0	66.0	66.0	-2.843651	0.8831117968354374	43128	42629	43128
43178	632	86.1327702999115	66.0	66.0	0.0	66.0	66.0	-2.528688	1.3389967944659293	43178	42679	43178
43221	633	86.20885252952576	66.0	66.0	0.0	66.0	66.0	-2.9454713	1.457544749835506	43221	42722	43221
43282	634	86.31088089942932	66.0	66.0	0.0	66.0	66.0	-2.8701231	1.0495620365999638	43282	42783	43282
43343	635	86.40997457504272	66.0	66.0	0.0	66.0	66.0	-2.798251	0.8509704219270497	43343	42844	43343
43405	636	86.51769471168518	66.0	66.0	0.0	66.0	66.0	-2.9884555	0.9487041799817234	43405	42906	43405
43457	637	86.6081109046936	66.0	66.0	0.0	66.0	66.0	-3.0460985	0.9485888776276261	43457	42958	43457
43509	638	86.70359110832214	66.0	66.0	0.0	66.0	66.0	-3.6545832	0.9747958926740102	43509	43010	43509
43560	639	86.79452300071716	66.0	66.0	0.0	66.0	66.0	-3.4083881	0.8315827838401311	43560	43061	43560
43605	640	86.87941026687622	66.0	66.0	0.0	66.0	66.0	-2.5384922	0.9777185853989795	43605	43106	43605
43651	641	86.95817685127258	66.0	66.0	0.0	66.0	66.0	-2.8404825	1.1158788260119037	43651	43152	43651
43709	642	87.05869936943054	66.0	66.0	0.0	66.0	66.0	-3.0955842	1.1488913106080145	43709	43210	43709
43762	643	87.14695858955383	66.0	66.0	0.0	66.0	66.0	-3.2236612	0.9869072538707405	43762	43263	43762
43813	644	87.23369431495667	66.0	66.0	0.0	66.0	66.0	-3.2848678	1.039811819344759	43813	43314	43813
43869	645	87.33145928382874	66.0	66.0	0.0	66.0	66.0	-3.6534967	1.2053301043622195	43869	43370	43869
43921	646	87.42367196083069	66.0	66.0	0.0	66.0	66.0	-3.199062	1.1884456089325248	43921	43422	43921
43973	647	87.51995325088501	66.0	66.0	0.0	66.0	66.0	-3.2412624	1.4610106244310737	43973	43474	43973
44024	648	87.61023473739624	66.0	66.0	0.0	66.0	66.0	-3.6045918	1.36217135341838	44024	43525	44024
44069	649	87.69105076789856	66.0	66.0	0.0	66.0	66.0	-3.2613764	1.3291827415581792	44069	43570	44069
44112	650	87.7664623260498	66.0	66.0	0.0	66.0	66.0	-3.7682765	1.3075711102131755	44112	43613	44112
44159	651	87.84836387634277	66.0	66.0	0.0	66.0	66.0	-3.6866484	1.4680885279271751	44159	43660	44159
44215	652	87.95288681983948	66.0	66.0	0.0	66.0	66.0	-3.4593673	1.6586944600846618	44215	43716	44215
44267	653	88.0413887500763	66.0	66.0	0.0	66.0	66.0	-3.4092686	1.4538028782885521	44267	43768	44267
44316	654	88.12556171417236	66.0	66.0	0.0	66.0	66.0	-3.7130146	1.1788088745251297	44316	43817	44316
44364	655	88.2121331691742	66.0	66.0	0.0	66.0	66.0	-3.4421673	0.8512854673434049	44364	43865	44364
44435	656	88.33127284049988	66.0	66.0	0.0	66.0	66.0	-3.4635108	1.0141121805272997	44435	43936	44435
44490	657	88.42462205886841	66.0	66.0	0.0	66.0	66.0	-3.4525661	0.9846797679224983	44490	43991	44490
44539	658	88.51087474822998	66.0	66.0	0.0	66.0	66.0	-3.3826964	1.1383676517708228	44539	44040	44539
44597	659	88.6091616153717	66.0	66.0	0.0	66.0	66.0	-3.656907	1.275940708750859	44597	44098	44597
44644	660	88.68951416015625	66.0	66.0	0.0	66.0	66.0	-3.32235	1.3076737259421498	44644	44145	44644
44690	661	88.76787424087524	66.0	66.0	0.0	66.0	66.0	-3.380709	1.3671013533044607	44690	44191	44690
44729	662	88.83882737159729	66.0	66.0	0.0	66.0	66.0	-3.727922	1.269250653758645	44729	44230	44729
44776	663	88.92256116867065	66.0	66.0	0.0	66.0	66.0	-3.7230463	1.5145104795042426	44776	44277	44776
44821	664	89.00401735305786	66.0	66.0	0.0	66.0	66.0	-3.6474838	1.4312316175270825	44821	44322	44821
44883	665	89.11005854606628	66.0	66.0	0.0	66.0	66.0	-3.4556499	1.4980857513006776	44883	44384	44883
44930	666	89.19759559631348	66.0	66.0	0.0	66.0	66.0	-3.507779	1.2624793270230292	44930	44431	44930
44976	667	89.27998328208923	66.0	66.0	0.0	66.0	66.0	-3.9869792	1.174968960257247	44976	44477	44976
45019	668	89.35835337638855	66.0	66.0	0.0	66.0	66.0	-3.697016	1.2478190006362275	45019	44520	45019
45071	669	89.45094108581543	66.0	66.0	0.0	66.0	66.0	-3.7169945	1.3921678546303884	45071	44572	45071
45114	670	89.52937364578247	66.0	66.0	0.0	66.0	66.0	-4.2094316	1.396294199358672	45114	44615	45114
45172	671	89.63093566894531	66.0	66.0	0.0	66.0	66.0	-3.8412685	1.0904383369768038	45172	44673	45172
45230	672	89.73978662490845	66.0	66.0	0.0	66.0	66.0	-3.5900743	1.3311407900834455	45230	44731	45230
45276	673	89.82364439964294	66.0	66.0	0.0	66.0	66.0	-4.009238	1.5683300372585653	45276	44777	45276
45317	674	89.89637064933777	66.0	66.0	0.0	66.0	66.0	-4.024348	1.2890075568202883	45317	44818	45317
45367	675	89.98202514648438	66.0	66.0	0.0	66.0	66.0	-4.273368	1.247695101555437	45367	44868	45367
45431	676	90.09184551239014	66.0	66.0	0.0	66.0	66.0	-3.9115176	1.2440156203415245	45431	44932	45431
45472	677	90.1636369228363	66.0	66.0	0.0	66.0	66.0	-3.9342346	1.2641023284057156	45472	44973	45472
45544	678	90.28133225440979	66.0	66.0	0.0	66.0	66.0	-3.5821986	1.5950368448533119	45544	45045	45544
45581	679	90.34704661369324	66.0	66.0	0.0	66.0	66.0	-4.2227626	1.4124762748274953	45581	45082	45581
45624	680	90.42287850379944	66.0	66.0	0.0	66.0	66.0	-4.024232	1.2513529445510359	45624	45125	45624
45674	681	90.51170301437378	66.0	66.0	0.0	66.0	66.0	-4.1309986	1.2809579188283533	45674	45175	45674
45721	682	90.59882926940918	66.0	66.0	0.0	66.0	66.0	-3.9701002	1.2646967185894027	45721	45222	45721
45801	683	90.9870171546936	-1000.0	-1000.0	0.0	-1000.0	-1000.0	-4.608175	1.2565621578600257	45801	45302	45801
45855	684	91.33162665367126	-1000.0	-1000.0	0.0	-1000.0	-1000.0	-4.3641524	1.4784960367064923	45855	45356	45855
45918	685	91.44042754173279	66.0	66.0	0.0	66.0	66.0	-4.211001	1.830674170209095	45918	45419	45918
45970	686	91.53027868270874	66.0	66.0	0.0	66.0	66.0	-4.451041	1.5875836236122995	45970	45471	45970
46020	687	91.61568856239319	66.0	66.0	0.0	66.0	66.0	-4.454752	0.9626528542395681	46020	45521	46020
46070	688	91.7012231349945	66.0	66.0	0.0	66.0	66.0	-4.165798	1.290704196933657	46070	45571	46070
46132	689	91.80927228927612	66.0	66.0	0.0	66.0	66.0	-4.217894	1.5038484334852547	46132	45633	46132
46169	690	91.87418937683105	66.0	66.0	0.0	66.0	66.0	-4.695724	1.2124344865139574	46169	45670	46169
46210	691	91.946524143219	66.0	66.0	0.0	66.0	66.0	-4.7793565	1.1752968811756	46210	45711	46210
46264	692	92.03974199295044	66.0	66.0	0.0	66.0	66.0	-4.5858164	1.331016562297009	46264	45765	46264
46315	693	92.12662243843079	66.0	66.0	0.0	66.0	66.0	-4.4887257	1.4063930234964936	46315	45816	46315
46354	694	92.19868183135986	66.0	66.0	0.0	66.0	66.0	-4.3968797	1.369244484785013	46354	45855	46354
46412	695	92.29615116119385	66.0	66.0	0.0	66.0	66.0	-4.3137584	1.209995482848026	46412	45913	46412
46470	696	92.39643931388855	66.0	66.0	0.0	66.0	66.0	-3.9482257	1.2988702709320932	46470	45971	46470
46524	697	92.488454580307	66.0	66.0	0.0	66.0	66.0	-4.3170934	1.4795293278200552	46524	46025	46524
46576	698	92.57824182510376	66.0	66.0	0.0	66.0	66.0	-4.485776	1.4913724050531163	46576	46077	46576
46625	699	92.66315054893494	66.0	66.0	0.0	66.0	66.0	-4.10866	1.36655322953593	46625	46126	46625
46673	700	92.7480251789093	66.0	66.0	0.0	66.0	66.0	-4.2561836	1.2906920090829954	46673	46174	46673
46731	701	92.8459746837616	66.0	66.0	0.0	66.0	66.0	-4.633611	1.2410478953970596	46731	46232	46731
46781	702	92.93436002731323	66.0	66.0	0.0	66.0	66.0	-4.5190587	1.4308701941650361	46781	46282	46781
46822	703	93.00677394866943	66.0	66.0	0.0	66.0	66.0	-4.4725184	1.3919792571570724	46822	46323	46822
46871	704	93.09056782722473	66.0	66.0	0.0	66.0	66.0	-4.886171	1.2582352330069988	46871	46372	46871
46939	705	93.20308542251587	66.0	66.0	0.0	66.0	66.0	-4.781635	1.310333013376221	46939	46440	46939
46995	706	93.55664539337158	-1000.0	-1000.0	0.0	-1000.0	-1000.0	-4.7116423	0.9454630742780864	46995	46496	46995
47048	707	93.65118360519409	66.0	66.0	0.0	66.0	66.0	-4.902375	1.1043083651410415	47048	46549	47048
47102	708	93.74853825569153	66.0	66.0	0.0	66.0	66.0	-4.7111435	1.3237603640044109	47102	46603	47102
47143	709	93.82289338111877	66.0	66.0	0.0	66.0	66.0	-4.7039275	1.4794147441675887	47143	46644	47143
47193	710	93.91205668449402	66.0	66.0	0.0	66.0	66.0	-4.631393	1.5692401886032894	47193	46694	47193
47242	711	93.99756360054016	66.0	66.0	0.0	66.0	66.0	-4.909335	1.1842660547234118	47242	46743	47242
47288	712	94.07694053649902	66.0	66.0	0.0	66.0	66.0	-4.9994035	0.9783331158524379	47288	46789	47288
47356	713	94.18864107131958	66.0	66.0	0.0	66.0	66.0	-5.117248	1.4299303758423776	47356	46857	47356
47422	714	94.73437118530273	-1000.0	-1000.0	0.0	-1000.0	-1000.0	-4.7727213	1.1222968494519592	47422	46923	47422
47472	715	94.8231885433197	66.0	66.0	0.0	66.0	66.0	-5.1062565	1.3395381590351463	47472	46973	47472
47520	716	94.90790677070618	66.0	66.0	0.0	66.0	66.0	-4.952292	1.4675109834223985	47520	47021	47520
